-0.91840	   0.00000	  38.42709	 142.31992	 321.07530	 627.24981	 647.36338
-0.91800	   0.00000	  38.42633	 142.21362	 321.15398	 626.95964	 647.10035
-0.91760	   0.00000	  38.42553	 142.10729	 321.23266	 626.66953	 646.83737
-0.91720	   0.00000	  38.42468	 142.00091	 321.31136	 626.37948	 646.57445
-0.91680	   0.00000	  38.42378	 141.89450	 321.39007	 626.08949	 646.31158
-0.91640	   0.00000	  38.42282	 141.78804	 321.46879	 625.79957	 646.04875
-0.91600	   0.00000	  38.42182	 141.68154	 321.54752	 625.50970	 645.78598
-0.91560	   0.00000	  38.42076	 141.57501	 321.62626	 625.21990	 645.52326
-0.91520	   0.00000	  38.41966	 141.46843	 321.70502	 624.93016	 645.26059
-0.91480	   0.00000	  38.41850	 141.36181	 321.78378	 624.64048	 644.99797
-0.91440	   0.00000	  38.41730	 141.25515	 321.86255	 624.35086	 644.73540
-0.91400	   0.00000	  38.41604	 141.14845	 321.94134	 624.06130	 644.47288
-0.91360	   0.00000	  38.41473	 141.04171	 322.02013	 623.77180	 644.21042
-0.91320	   0.00000	  38.41337	 140.93493	 322.09893	 623.48237	 643.94800
-0.91280	   0.00000	  38.41195	 140.82811	 322.17775	 623.19300	 643.68564
-0.91240	   0.00000	  38.41049	 140.72125	 322.25658	 622.90369	 643.42333
-0.91200	   0.00000	  38.40898	 140.61435	 322.33541	 622.61444	 643.16106
-0.91160	   0.00000	  38.40741	 140.50741	 322.41426	 622.32525	 642.89885
-0.91120	   0.00000	  38.40579	 140.40042	 322.49312	 622.03613	 642.63670
-0.91080	   0.00000	  38.40412	 140.29340	 322.57199	 621.74707	 642.37459
-0.91040	   0.00000	  38.40240	 140.18633	 322.65087	 621.45807	 642.11253
-0.91000	   0.00000	  38.40063	 140.07923	 322.72976	 621.16913	 641.85053
-0.90960	   0.00000	  38.39880	 139.97208	 322.80866	 620.88026	 641.58858
-0.90920	   0.00000	  38.39692	 139.86489	 322.88757	 620.59144	 641.32668
-0.90880	   0.00000	  38.39499	 139.75766	 322.96649	 620.30270	 641.06483
-0.90840	   0.00000	  38.39301	 139.65039	 323.04542	 620.01401	 640.80303
-0.90800	   0.00000	  38.39098	 139.54308	 323.12436	 619.72539	 640.54128
-0.90760	   0.00000	  38.38889	 139.43573	 323.20332	 619.43683	 640.27959
-0.90720	   0.00000	  38.38675	 139.32833	 323.28228	 619.14833	 640.01795
-0.90680	   0.00000	  38.38456	 139.22090	 323.36125	 618.85990	 639.75635
-0.90640	   0.00000	  38.38231	 139.11342	 323.44024	 618.57152	 639.49482
-0.90600	   0.00000	  38.38002	 139.00590	 323.51923	 618.28322	 639.23333
-0.90560	   0.00000	  38.37766	 138.89834	 323.59824	 617.99497	 638.97189
-0.90520	   0.00000	  38.37526	 138.79074	 323.67725	 617.70679	 638.71051
-0.90480	   0.00000	  38.37280	 138.68310	 323.75628	 617.41868	 638.44918
-0.90440	   0.00000	  38.37029	 138.57542	 323.83532	 617.13062	 638.18790
-0.90400	   0.00000	  38.36773	 138.46769	 323.91436	 616.84263	 637.92667
-0.90360	   0.00000	  38.36512	 138.35992	 323.99342	 616.55471	 637.66550
-0.90320	   0.00000	  38.36245	 138.25211	 324.07249	 616.26684	 637.40438
-0.90280	   0.00000	  38.35972	 138.14426	 324.15157	 615.97904	 637.14331
-0.90240	   0.00000	  38.35694	 138.03637	 324.23066	 615.69131	 636.88229
-0.90200	   0.00000	  38.35411	 137.92843	 324.30975	 615.40364	 636.62132
-0.90160	   0.00000	  38.35123	 137.82046	 324.38886	 615.11603	 636.36041
-0.90120	   0.00000	  38.34829	 137.71244	 324.46798	 614.82849	 636.09955
-0.90080	   0.00000	  38.34530	 137.60438	 324.54711	 614.54101	 635.83874
-0.90040	   0.00000	  38.34225	 137.49627	 324.62625	 614.25360	 635.57798
-0.90000	   0.00000	  38.33915	 137.38813	 324.70540	 613.96625	 635.31728
-0.89960	   0.00000	  38.33600	 137.27994	 324.78457	 613.67897	 635.05663
-0.89920	   0.00000	  38.33279	 137.17171	 324.86374	 613.39175	 634.79603
-0.89880	   0.00000	  38.32952	 137.06344	 324.94292	 613.10460	 634.53548
-0.89840	   0.00000	  38.32621	 136.95512	 325.02211	 612.81751	 634.27499
-0.89800	   0.00000	  38.32283	 136.84677	 325.10131	 612.53048	 634.01455
-0.89760	   0.00000	  38.31941	 136.73837	 325.18053	 612.24352	 633.75416
-0.89720	   0.00000	  38.31592	 136.62993	 325.25975	 611.95663	 633.49382
-0.89680	   0.00000	  38.31239	 136.52144	 325.33898	 611.66980	 633.23354
-0.89640	   0.00000	  38.30879	 136.41292	 325.41823	 611.38303	 632.97331
-0.89600	   0.00000	  38.30515	 136.30435	 325.49748	 611.09634	 632.71313
-0.89560	   0.00000	  38.30144	 136.19574	 325.57675	 610.80970	 632.45301
-0.89520	   0.00000	  38.29769	 136.08708	 325.65602	 610.52314	 632.19294
-0.89480	   0.00000	  38.29387	 135.97838	 325.73531	 610.23663	 631.93292
-0.89440	   0.00000	  38.29000	 135.86964	 325.81460	 609.95020	 631.67296
-0.89400	   0.00000	  38.28608	 135.76086	 325.89391	 609.66383	 631.41304
-0.89360	   0.00000	  38.28210	 135.65204	 325.97322	 609.37752	 631.15319
-0.89320	   0.00000	  38.27806	 135.54317	 326.05255	 609.09128	 630.89338
-0.89280	   0.00000	  38.27397	 135.43426	 326.13188	 608.80511	 630.63363
-0.89240	   0.00000	  38.26982	 135.32530	 326.21123	 608.51900	 630.37393
-0.89200	   0.00000	  38.26562	 135.21630	 326.29059	 608.23296	 630.11428
-0.89160	   0.00000	  38.26136	 135.10726	 326.36995	 607.94699	 629.85469
-0.89120	   0.00000	  38.25705	 134.99818	 326.44933	 607.66108	 629.59515
-0.89080	   0.00000	  38.25267	 134.88905	 326.52872	 607.37524	 629.33567
